fundingRate,time
0.0000125,1718460000096
0.0000125,1718463600010
0.0000125,1718467200106
0.0000125,1718470800080
0.0000125,1718474400092
0.0000125,1718478000027
0.0000125,1718481600040
0.0000125,1718485200053
0.0000125,1718488800055
0.0000125,1718492400068
0.0000125,1718496000002
0.0000125,1718499600024
0.0000125,1718503200045
0.0000125,1718506800007
0.0000125,1718510400008
0.0000125,1718514000007
0.0000125,1718517600064
0.0000125,1718521200113
0.0000125,1718524800091
0.0000125,1718528400010
0.0000125,1718532000025
0.0000125,1718535600000
0.0000125,1718539200012
0.0000125,1718542800089
0.0000125,1718546400061
0.0000125,1718550000035
0.0000125,1718553600061
0.0000125,1718557200011
0.0000125,1718560800028
0.0000125,1718564400020
0.0000125,1718568000027
0.0000125,1718571600002
0.0000125,1718575200065
0.0000125,1718578800077
0.0000125,1718582400103
0.00001375,1718586000105
0.0000125,1718589600011
0.0000125,1718593200009
0.0000125,1718596800111
0.0000125,1718600400032
0.0000125,1718604000013
0.00002209,1718607600092
0.0000125,1718611200046
0.0000125,1718614800056
0.00009897,1718618400131
0.0000125,1718622000108
0.0000125,1718625600074
0.00001669,1718629200030
0.0000125,1718632800029
0.0000332,1718636400087
0.00003568,1718640000005
0.0000125,1718643600003
0.00002348,1718647200121
0.0000501,1718650800006
0.00008697,1718654400041
0.0000125,1718658000092
0.0000125,1718661600088
0.00001558,1718665200019
0.00002095,1718668800094
0.0000125,1718672400084
0.0000125,1718676000091
0.0000125,1718679600013
0.00002017,1718683200056
0.00002951,1718686800086
0.00003659,1718690400027
0.00003732,1718694000009
0.00005891,1718697600081
0.00003362,1718701200040
0.00003843,1718704800030
0.00003172,1718708400016
0.00005483,1718712000093
0.0000125,1718715600054
0.00002867,1718719200010
0.0000125,1718722800037
0.0000125,1718726400008
0.0000125,1718730000065
0.00002113,1718733600021
0.0000125,1718737200116
0.0000125,1718740800116
0.0000148,1718744400016
0.00004132,1718748000153
0.00004279,1718751600113
0.0000174,1718755200084
0.00003037,1718758800021
0.0000125,1718762400081
0.0000125,1718766000038
0.0000125,1718769600088
0.0000125,1718773200048
0.0000125,1718776800110
0.00003325,1718780400034
0.00002473,1718784000114
0.0000125,1718787600065
0.0000125,1718791200037
0.0000125,1718794800046
0.00001691,1718798400056
0.0000125,1718802000001
0.0000125,1718805600097
0.0000125,1718809200006
0.0000125,1718812800056
0.0000125,1718816400041
0.0000282,1718820000052
0.00003174,1718823600050
0.00003293,1718827200036
0.00003585,1718830800069
0.00007294,1718834400182
0.00005274,1718838000078
0.0000125,1718841600058
0.00002719,1718845200077
