fundingRate,time
0.000005375,1720850400.918
0.0000035,1720846801.025
0.00000075,1720843200.657
0.0000105,1720839600.81
0.000009,1720836000.812
0.000010125,1720832400.991
0.000011125,1720828800.176
0.000005875,1720825200.231
-0.00001125,1720821602.13
0.000019875,1720818000.524
0.000027125,1720814400.203
0.000003,1720810800.29
0.000000125,1720807200.442
0.000013125,1720803600.465
0.000001,1720800000.132
-0.000001,1720796400.224
-0.000001,1720792800.653
0.000000125,1720789200.788
0.000003125,1720785600.674
0.00000625,1720782000.007
0.000005125,1720778400.146
0.00000225,1720774800.187
0.00000375,1720771203.081
0.000004,1720767600.809
0.000004125,1720764000.81
0.00000225,1720760400.1
-0.000000125,1720756800.661
0.00000225,1720753200.47
-0.00001425,1720749600.433
-0.000001,1720746002.052
-0.000000625,1720742402.353
-0.00000025,1720738800.388
-0.00000025,1720735200.629
-0.000001,1720731600.716
-0.00000225,1720728000.816
-0.000001625,1720724400.503
0,1720720805.212
-0.000001,1720717200.374
-0.000003125,1720713600.274
-0.000004625,1720710002.462
0.00000225,1720706400.675
-0.000001375,1720702800.553
0.000003625,1720699200.71
0.000000125,1720695600.196
-0.000003625,1720692000.673
-0.000004,1720688400.753
-0.000005625,1720684800.604
-0.0000065,1720681200.767
-0.00000625,1720677600.92
-0.000008625,1720674000.67
-0.0000105,1720670401.02
-0.000004,1720666800.006
0.00000275,1720663200.348
-0.000008375,1720659604.043
0.000006125,1720656000.95
0.000007875,1720652400.401
0.0000045,1720648800.879
0.00000425,1720645200.929
0.000000875,1720641600.692
0.000007125,1720638000.317
0.000004,1720634400.394
0.00000225,1720630800.192
0.00000075,1720627202.015
0.0000025,1720623601.035
0.000003,1720620000.24
0.000003,1720616404.453
0.00000475,1720612800.982
0.00000625,1720609200.757
-0.000000125,1720605604.65
0,1720602001.037
0.00000375,1720598404.196
0.000003375,1720594800.713
-0.000012125,1720591200.637
-0.000005125,1720587600.396
-0.000006375,1720584000.673
-0.000002625,1720580400.842
-0.000004625,1720576800.673
-0.0000035,1720573200.871
0.000002625,1720569600.48
0.00000275,1720566000.754
-0.000000125,1720562400.631
0.000003875,1720558800.394
-0.00000325,1720555200.746
-0.000001875,1720551604.321
-0.0000075,1720548001.14
-0.000005,1720544400.556
-0.00000875,1720540800.64
-0.000005125,1720537200.962
-0.000007125,1720533600.007
-0.000006875,1720530000.7
-0.00001275,1720526400.543
-0.000009,1720522800.936
-0.000008125,1720519200.532
-0.0000055,1720515600.834
-0.000010125,1720512000.37
-0.000014125,1720508400.818
-0.00001475,1720504800.376
0.000000125,1720501200.345
0.000000125,1720497600.186
-0.000003875,1720494000.874
0.000015375,1720490400.104
0.000003375,1720486800.514
0.000004875,1720483200.155
0.000007375,1720479600.723
0.0000035,1720476000.186
0.000006375,1720472401.776
0.000006,1720468800.763
0.000008375,1720465200.373
0.00000325,1720461600.174
0.00000075,1720458001.343
0.000002875,1720454400.073
0.000001125,1720450800.112
0.000002125,1720447200.045
-0.000000625,1720443600.359
-0.00000275,1720440000.476
0.0000005,1720436400.54
0.000007875,1720432802.512
0.000009,1720429200.896
-0.000001875,1720425601.27
-0.000003125,1720422000.436
-0.000006,1720418401.515
0,1720414800.446
-0.000000375,1720411200.174
-0.00000225,1720407600.116
0.000000125,1720404000.635
-0.00000325,1720400400.9
-0.000001125,1720396800.961
-0.000001125,1720396800.961
-0.000001375,1720393200.899
-0.00000375,1720389600.085
-0.00000525,1720386000.491
-0.00000125,1720382400.693
-0.000000875,1720378800.184
-0.000000625,1720375204.777
-0.000002125,1720371605.147
-0.000003625,1720368000.165
-0.00000275,1720364400.132
-0.000005375,1720360800.144
-0.000009625,1720357200.498
-0.00000775,1720353600.466
-0.000004125,1720350002.4
-0.000006,1720346400.268
-0.000007,1720342800.131
-0.000001875,1720339200.52
0,1720335600.894
-0.000005125,1720332000.927
-0.00000975,1720328400.155
-0.0000075,1720324803.534
-0.000005875,1720321200.274
-0.000009625,1720317600.14
-0.000004125,1720314000.036
-0.00001875,1720310400.379
-0.0000085,1720306800.157
-0.000002625,1720303201.145
-0.00001025,1720299600.029
-0.000009,1720296001.003
-0.00000975,1720292400.343
-0.0000085,1720288800.215
-0.000030125,1720285200.721
-0.000002375,1720281602.995
-0.0000025,1720278000.301
0.000000875,1720274400.142
-0.00001,1720270800.284
-0.000007625,1720267200.487
-0.00001025,1720263600.073
0.00000075,1720260001.046
-0.000005875,1720256400.829
-0.000003875,1720252800.897
-0.00001825,1720249200.117
-0.0000165,1720245601.266
-0.00001,1720242000.837
-0.00001125,1720238400.783
-0.0000125,1720234800.554
-0.000013375,1720231203.655
-0.0000115,1720227602.588
-0.000019,1720224000.572
-0.000014,1720220400.504
-0.0000125,1720216800.961
-0.000013625,1720213200.809
-0.000012625,1720209600.577
-0.0000085,1720206000.006
-0.000016,1720202400.437
-0.00002325,1720198800.896
-0.000006875,1720195200.708
0.000007875,1720191602.541
-0.000016125,1720188003.556
0.000001,1720184400.644
0,1720180800.546
-0.000008125,1720177203.501
0,1720173600.745
-0.00000825,1720170000.274
-0.000005,1720166400.364
0.000009875,1720162800.058
-0.000015,1720159200.651
-0.000000875,1720155600.624
-0.000001,1720152004.699
-0.000006375,1720148400.827
-0.000018,1720144800.596
-0.00001,1720141200.463
-0.000009,1720137600.48
-0.00000675,1720134000.81
-0.000004375,1720130400.25
-0.00000525,1720126800.916
-0.00000925,1720123200.307
-0.00000725,1720119600.027
0.000027875,1720116000.571
-0.000028,1720112400.139
-0.000000875,1720108802.325
-0.00001875,1720105200.458
0.000024375,1720101600.084
0.000017875,1720098001.272
-0.000027,1720094401.387
0.000000125,1720090800.541
0.0000625,1720087200.633
